"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
1.39222307468215e-233,1.94382716483968,0.525,0.204,4.27746617465343e-229,"PCSK7"
2.77710964056704e-233,2.27273339764738,0.45,0.131,8.53239165967818e-229,"DAAM2"
1.31985268127595e-232,-1.26495346559377,0.423,0.751,4.05511537795222e-228,"PDIA3"
2.92607086626494e-232,-6.35636266675893,0.002,0.171,8.99006012951242e-228,"COL4A4"
6.42667525018877e-231,-1.94919969723437,0.14,0.446,1.974531703868e-226,"METTL7A"
8.67828822209904e-231,-0.792191745654838,0.866,0.946,2.66631727335771e-226,"CCNI"
2.24380502997675e-230,-1.39647625694843,0.3,0.649,6.89386657410057e-226,"VKORC1"
4.41024897413267e-230,-5.21466987472016,0.005,0.179,1.35500489481252e-225,"HAND2-AS1"
4.7381168249931e-230,-4.12216214601874,0.012,0.201,1.45573901331088e-225,"CYS1"
6.33002940879862e-230,2.21207144226988,0.452,0.134,1.94483823555929e-225,"MYOM1"
2.49653147837148e-229,-1.39243814624935,0.311,0.651,7.67034331414853e-225,"FOXC1"
6.44716079666568e-229,6.82621150035028,0.282,0.003,1.98082568316756e-224,"BMP5"
1.01735548344227e-227,-0.638968489129688,0.93,0.987,3.12572298732802e-223,"HSP90AB1"
5.15199255234525e-226,-0.709433794242284,0.952,0.979,1.58289819178256e-221,"MFGE8"
9.4989067560563e-226,0.503791112916102,0.998,0.996,2.91844411173074e-221,"FAU"
3.22342619817755e-225,-1.35443142120966,0.305,0.65,9.90365465128071e-221,"TMED10"
7.80079861951944e-225,-2.53501993129088,0.199,0.492,2.39671736786115e-220,"FBLN1"
1.13555242376418e-224,0.813084311370899,0.909,0.808,3.48887126677306e-220,"RPL7"
1.34669923694735e-224,5.70786999049666,0.284,0.007,4.13759873559704e-220,"AC100830.1"
2.60739264609787e-224,-2.70262961737362,0.049,0.286,8.01095316587111e-220,"FAM118A"
1.64154609377328e-223,3.29372184765901,0.342,0.045,5.04348621850904e-219,"RCSD1"
2.78104324977369e-223,2.00307838871411,0.478,0.164,8.54447728060469e-219,"MAP4K4"
1.401819136058e-222,3.73401995830921,0.323,0.033,4.30694911362459e-218,"SIPA1L2"
1.0994785297574e-221,-2.67610477768834,0.073,0.321,3.37803783482664e-217,"INMT"
6.5953461042346e-221,-8.82535828510052,0,0.157,2.02635413706504e-216,"MTUS2"
6.09274307966623e-220,6.90153398644755,0.274,0.004,1.87193438379665e-215,"PRPH"
7.61669419313728e-220,1.63657385883978,0.561,0.246,2.3401531238995e-215,"NDRG2"
1.557720188019e-219,0.508491089666745,0.999,0.996,4.78593950566957e-215,"RPL19"
2.59974839772245e-219,3.15253879503719,0.346,0.052,7.98746697716247e-215,"SLC8A1"
7.14423179142836e-219,-6.31858148849818,0.002,0.162,2.19499377559845e-214,"STEAP1"
1.19856944178413e-218,1.12268610369626,0.746,0.49,3.68248475293755e-214,"PABPC1"
1.2692307138659e-218,-1.53730167314695,0.486,0.722,3.8995844452816e-214,"HSPB6"
2.66797534771584e-218,-5.1669081770763,0.005,0.172,8.19708745832216e-214,"CLMP"
3.0218151897522e-218,1.42265455624958,0.667,0.396,9.28422498899467e-214,"TUBA1C"
3.55146626293183e-218,-6.64656662636703,0.003,0.163,1.09115249462317e-213,"KRT17"
1.92146702133654e-217,-2.432574568124,0.063,0.309,5.90351527635439e-213,"ANTXR2"
1.15411656879742e-216,5.54703763162067,0.277,0.007,3.5459077459732e-212,"TCF15"
1.32139905422291e-216,-2.24360026356066,0.075,0.333,4.05986645419448e-212,"GULP1"
4.71166885539856e-216,-2.07247936053942,0.113,0.39,1.44761313913265e-211,"TES"
5.46970807572343e-216,-2.25911613962115,0.157,0.446,1.68051310918527e-211,"S100A10"
1.79650128508561e-215,0.455669158362527,1,0.993,5.51957054829702e-211,"MT-ATP6"
1.26039681424181e-213,-1.85717319615518,0.136,0.427,3.87244317207653e-209,"DAP"
2.18802873728347e-213,-1.52365140051803,0.251,0.572,6.72249949242973e-209,"ITGB5"
3.25124706552774e-213,-1.04488349958476,0.481,0.79,9.98913148412743e-209,"SBDS"
3.3455396486985e-213,-1.61859115480686,0.223,0.537,1.02788360166613e-208,"FBN1"
5.866571401376e-213,3.44239783525562,0.347,0.059,1.80244539735876e-208,"IFI44L"
5.56499900633289e-212,-1.03403730316997,0.588,0.84,1.70979029470572e-207,"RPS27L"
1.19326173525807e-211,-2.08211378524877,0.119,0.395,3.6661773554069e-207,"FXYD5"
4.58893188329959e-211,-1.05458128677939,0.51,0.813,1.40990343182497e-206,"TMEM59"
5.77156738611615e-211,0.837718214919414,0.868,0.744,1.77325636371033e-206,"ATP5MC2"
9.59454053954042e-211,-3.16736597687558,0.027,0.227,2.9478266353684e-206,"GASK1B"
1.00756513768545e-210,0.575539494744678,0.997,0.991,3.09564312902477e-206,"RPS3"
1.61605079677821e-210,-3.93547563190853,0.013,0.191,4.96515446802139e-206,"CASP17P"
7.1224514335551e-210,-2.85969577779691,0.033,0.242,2.18830197844547e-205,"PRDM6"
7.38233097467933e-209,3.29136478180459,0.322,0.041,2.26814736866048e-204,"CACNA1H"
1.16694092756048e-208,6.11600557492201,0.264,0.005,3.58530930583683e-204,"TESC"
5.33431988564258e-208,-2.03581971304684,0.115,0.388,1.63891644166483e-203,"FSTL3"
4.70944701219026e-207,1.89215016619352,0.47,0.176,1.44693050002534e-202,"ARHGEF25"
6.47537268131326e-207,2.10060621053127,0.436,0.135,1.98949350260668e-202,"INPP4B"
6.51777349486201e-207,0.530504003819331,0.997,0.989,2.0025207285614e-202,"RPL9"
1.13313707970388e-206,-1.57202252433037,0.202,0.51,3.48145036368219e-202,"FAM114A1"
2.62337351744296e-206,-1.53690791145322,0.215,0.524,8.06005279499176e-202,"TM4SF1"
2.92678961289485e-206,-1.01270156815486,0.62,0.856,8.99226840665814e-202,"LDHA"
4.50270525432494e-206,-3.75575540192514,0.013,0.187,1.38341116233879e-201,"MYEF2"
5.78117065485413e-206,-0.697356248890353,0.942,0.98,1.77620687199738e-201,"ITM2B"
2.59266698718101e-205,0.674718048196405,0.969,0.912,7.96571005141493e-201,"MYH11"
2.91457737600623e-205,-3.00961065974903,0.037,0.246,8.95474753004153e-201,"RGS4"
1.20861390323947e-204,0.608054484261453,0.82,0.5,3.71334535631293e-200,"ACTG2"
2.43125714720985e-204,1.50215868963326,0.571,0.288,7.46979445908753e-200,"TBC1D1"
2.43554624629757e-204,-4.91229508713813,0.005,0.164,7.48297228712465e-200,"FAT3"
3.99436296703507e-204,0.500743723941293,0.998,0.995,1.22722807799185e-199,"RPL7A"
4.41056599738246e-204,-3.77261622557504,0.014,0.189,1.35510229703579e-199,"OCIAD2"
5.25896505967162e-204,-3.44500766403011,0.052,0.272,1.61576442493351e-199,"IGFBP3"
1.01983154778686e-203,-2.72700494432805,0.056,0.285,3.13333044742035e-199,"CTHRC1"
2.9269601130713e-203,-2.23522835481587,0.08,0.328,8.99279225140027e-199,"QSOX1"
4.69826892283233e-203,-0.733070622093472,0.875,0.966,1.443496143851e-198,"S100A11"
1.95156495802341e-202,2.6655985822734,0.363,0.077,5.99598817703113e-198,"GJC1"
8.56183805837092e-200,-1.26725221785309,0.399,0.699,2.63053912505388e-195,"ALDH2"
1.64945853483575e-199,-3.73566090779341,0.013,0.184,5.06779640242937e-195,"DMKN"
2.71586461075038e-199,-2.00430693273456,0.129,0.399,8.34422243006945e-195,"TXNRD1"
4.63820473648714e-199,1.9616890442074,0.6,0.359,1.42504202323831e-194,"IFI6"
8.22621198064508e-199,-3.21763554479318,0.035,0.235,2.52742136893339e-194,"FBLN2"
2.15575960920535e-198,-3.3050877321329,0.021,0.203,6.6233558233225e-194,"GPRC5A"
2.90742562435219e-198,-1.4575548731034,0.244,0.555,8.93277448825965e-194,"SNRPN"
6.1209817757503e-198,-5.10433869571382,0.006,0.16,1.88061044078152e-193,"AKR1C2"
6.26116137858186e-198,-2.04286611045923,0.178,0.455,1.92367922195549e-193,"HSPB7"
6.93845288306827e-198,2.06328771490451,0.427,0.142,2.13177026379389e-193,"LGALSL"
1.05342038076933e-197,0.739281604876082,0.906,0.84,3.2365287778757e-193,"COX5B"
1.26922394552716e-197,-4.21100856621367,0.011,0.177,3.89956365023764e-193,"MEGF6"
6.4153404612089e-197,-2.32801220404905,0.078,0.319,1.97104920330182e-192,"RBP1"
4.70582943262906e-195,1.82400573102483,0.476,0.195,1.44581903488095e-190,"PPP1R12C"
7.22452837932368e-195,-1.5282559626298,0.191,0.495,2.21966409926341e-190,"PIGT"
9.6970832331545e-195,-1.74238019760891,0.253,0.539,2.97933185255439e-190,"MXRA8"
1.46844440170421e-194,-2.281508116462,0.085,0.329,4.51164857979602e-190,"FHL2"
2.79126635671034e-194,0.545023761541129,0.995,0.98,8.57588675435684e-190,"RPS7"
5.33831437829576e-194,-2.51133984585345,0.078,0.311,1.64014370958759e-189,"AGT"
5.46450740109937e-194,0.445946501332381,1,0.999,1.67891525391377e-189,"RPL41"
2.57002090290199e-193,0.552490107772134,0.996,0.986,7.89613222207609e-189,"RPL39"
2.64026303357652e-193,-1.66605682201648,0.189,0.478,8.11194414436048e-189,"FKBP10"
5.46581562170294e-193,-3.5865857140553,0.016,0.186,1.67931719161201e-188,"SGIP1"
1.32849547661338e-192,5.8066113689461,0.247,0.004,4.08166950234695e-188,"NMNAT2"
2.16931080230572e-192,2.83726872474908,0.333,0.063,6.6649905090041e-188,"NR2F2-AS1"
1.10746328460281e-191,-3.5422116402755,0.019,0.193,3.40257019561366e-187,"ECM1"
6.73440716580896e-191,-4.44883887228468,0.007,0.16,2.06907925762314e-186,"LPAR1"
3.63831891186607e-190,0.806847622022062,0.866,0.766,1.11783710248173e-185,"RPL31"
3.91291101918327e-190,-1.03069589687946,0.14,0.431,1.20220278153387e-185,"FKBP5"
4.69867264261278e-190,-1.64724258363819,0.173,0.46,1.44362018271635e-185,"PTGIR"
8.30888400099412e-190,-1.50069225462235,0.188,0.487,2.55282152046543e-185,"CPQ"
1.43176503685722e-189,-4.4253029213698,0.01,0.166,4.39895489924011e-185,"KCNT2"
1.49634792907969e-189,0.505727259442177,0.996,0.989,4.59737937730442e-185,"RPL36"
3.01673844736347e-189,-3.3662950865024,0.026,0.207,9.26862720567953e-185,"TNXB"
3.20014943270897e-189,-1.56750578167475,0.189,0.479,9.83213911705505e-185,"ASPH"
3.82196515241781e-189,-8.14633629290283,0,0.136,1.17426057342885e-184,"FAM180A"
8.34256720695897e-189,-1.20484309875641,0.304,0.625,2.56317034866607e-184,"PDLIM2"
9.4134134603815e-189,1.86479210288545,0.44,0.16,2.89217715156761e-184,"CABIN1"
1.53800027683706e-188,-2.90368253868415,0.03,0.219,4.72535205055419e-184,"NRP2"
7.51862948295955e-188,-1.04766045214831,0.809,0.933,2.31002372234449e-183,"CRYAB"
8.42257064968173e-188,-1.16552130846933,0.395,0.698,2.58775060640821e-183,"LRRFIP1"
4.67411643685357e-187,1.52733957470574,0.511,0.208,1.43607553405889e-182,"ESAM"
8.17791793904743e-187,-1.1536912062346,0.402,0.711,2.51258350759293e-182,"ATP6AP2"
4.00512861270203e-186,-2.29267266856402,0.062,0.285,1.23053571496657e-181,"GPC1"
4.25532817924422e-186,-2.63864106373903,0.052,0.262,1.30740702979099e-181,"ALDH1B1"
8.16521007546634e-186,0.849265915488835,0.856,0.723,2.50867914358628e-181,"ARPC5"
9.32399608672214e-186,1.26457443651541,0.627,0.381,2.86470455768451e-181,"CBX6"
1.27616445405575e-185,-1.78128020465163,0.144,0.414,3.92088766864089e-181,"TCEAL1"
2.59824741803586e-185,-4.19839385982464,0.011,0.168,7.98285536717339e-181,"RBP4"
2.83009282159483e-185,-1.46453343496833,0.29,0.578,8.69517718506796e-181,"UACA"
3.94069319725405e-185,-1.37139659019122,0.244,0.552,1.21073857792433e-180,"ERLEC1"
5.43350964443657e-185,0.55684587870849,0.976,0.963,1.66939150315669e-180,"NDUFA4"
1.99677995873125e-184,-0.893230495395448,0.776,0.924,6.1349067452059e-180,"HSP90B1"
4.107355313881e-183,-2.96037406757952,0.027,0.208,1.2619438466368e-178,"BASP1"
7.78878548080073e-183,-5.37685361985902,0.005,0.147,2.39302645112122e-178,"TNFAIP6"
2.97634139873765e-182,-5.13809314670807,0.005,0.147,9.14451131348155e-178,"KRT8"
4.7757022311279e-182,1.45301168142254,0.552,0.275,1.46728675349173e-177,"EBF1"
7.62857737796524e-182,0.429622748704434,0.999,0.996,2.34380411360604e-177,"RPL34"
1.17024475762523e-181,-1.2676603144689,0.303,0.606,3.59545999332776e-177,"C9orf3"
3.09025708845809e-180,1.0879852910796,0.724,0.508,9.49450587857864e-176,"CHCHD10"
1.05629696694575e-179,-2.13499172219267,0.072,0.299,3.24536680124413e-175,"GALNT2"
1.77270548389304e-179,2.48614603817352,0.346,0.08,5.44646032871298e-175,"ANKRD29"
2.13577490166575e-179,1.95649452554768,0.405,0.122,6.56195480787785e-175,"NFASC"
3.08961118099682e-179,-2.87736647720916,0.047,0.245,9.49252139249462e-175,"RGS2"
4.06894703552329e-179,-3.00172958746695,0.027,0.204,1.25014328719417e-174,"RAB23"
2.68411142342712e-178,1.82967944252854,0.431,0.16,8.2466639373375e-174,"CRTC3"
6.03943405155006e-178,2.44336204905126,0.341,0.079,1.85555571799824e-173,"KLHDC8B"
8.37208748352881e-178,4.53266863957627,0.246,0.012,2.57224015843939e-173,"LRRC10B"
2.64409076328695e-177,-6.24539140135464,0.002,0.133,8.12370446112282e-173,"NPTX2"
1.04015100353416e-176,1.25729606117819,0.625,0.386,3.19575994325834e-172,"ATP2B4"
3.49559530349929e-176,2.25573799602843,0.364,0.1,1.07398670104712e-171,"SERPINI1"
2.62935017321649e-175,1.91263653532763,0.414,0.135,8.07841547219035e-171,"SYTL2"
3.8492049997837e-175,-1.30392600765438,0.203,0.496,1.18262974413354e-170,"ARHGDIB"
4.40500525353323e-175,-2.06212494423631,0.107,0.351,1.35339381409555e-170,"SRGN"
2.80155334518016e-174,-1.13473260376226,0.402,0.702,8.60749249773153e-170,"GABARAPL2"
4.26683618351542e-174,-4.77916336839889,0.005,0.142,1.31094274902328e-169,"COL8A2"
2.34769164937959e-173,2.37454436893058,0.346,0.083,7.21304782355386e-169,"TP53I11"
5.86513415844355e-173,-1.08484282550461,0.483,0.745,1.8020038188402e-168,"BEX3"
8.11517936584422e-173,-4.02695976660927,0.009,0.154,2.49330770836198e-168,"ENPP4"
3.33042122473924e-172,0.459428970082984,0.998,0.994,1.02323861708889e-167,"RPL12"
4.54853332544486e-172,5.48350893413732,0.229,0.007,1.39749137890968e-167,"ENPEP"
7.07729779204131e-172,0.696680825319144,0.922,0.835,2.17442897362677e-167,"RPLP0"
1.25926796307035e-171,-2.99685492207132,0.022,0.187,3.86897488973734e-167,"PLA2R1"
1.8900499214486e-171,-5.34702722725725,0.004,0.136,5.80698937865868e-167,"FBXO2"
1.8589024300943e-170,-0.933428793322506,0.667,0.86,5.71129182622173e-166,"ID3"
5.64413738702599e-170,-1.7295371366966,0.124,0.378,1.73410477078987e-165,"CREG1"
2.05175488663206e-169,-1.95293539118881,0.109,0.346,6.30381171368833e-165,"TMEM204"
1.16071527344952e-168,0.339479024511345,0.999,0.99,3.5661816061463e-164,"TPM2"
2.25210937954137e-168,0.905155718552644,0.782,0.642,6.9193808577029e-164,"COX7B"
5.36351790986388e-168,-4.60353291081808,0.005,0.138,1.64788724262658e-163,"TXLNGY"
7.25894794120873e-168,-1.40387148746215,0.187,0.463,2.23023916545697e-163,"DNAJC3"
9.11721791453535e-168,4.72260571394448,0.23,0.01,2.80117403206184e-163,"CBFA2T3"
1.08562962007416e-167,-1.17639192958659,0.39,0.674,3.33548844471586e-163,"ADH5"
1.36975530227925e-167,1.65628968056768,0.447,0.183,4.20843619072276e-163,"RASGRP2"
2.33090733785908e-167,1.46514339580253,0.489,0.212,7.16147970483823e-163,"ATP1A2"
3.16045555381218e-167,5.00012852070948,0.227,0.008,9.71018364353254e-163,"RGS6"
5.59686947136899e-167,-3.02964847820655,0.034,0.211,1.71958217638341e-162,"TNC"
1.15062505692532e-166,0.50114022523667,0.995,0.989,3.53518042489734e-162,"TPM1"
8.54313279559408e-166,-1.21964811641812,0.28,0.574,2.62479212011833e-161,"SELENOS"
8.92135243396034e-166,-1.79821229840771,0.108,0.348,2.74099632180997e-161,"FEZ1"
1.03435860002795e-165,-2.58743870099895,0.036,0.217,3.17796336272588e-161,"ATOH8"
2.29109522205093e-165,-4.31724299888011,0.007,0.141,7.03916096022929e-161,"USP9Y"
4.47977787645213e-165,-2.48204822764184,0.043,0.228,1.37636695476115e-160,"SH3BP5"
6.31531575242786e-165,-0.830513619579183,0.59,0.84,1.94031761177594e-160,"BSG"
7.36425068715339e-165,1.35638020337493,0.544,0.285,2.26259238112101e-160,"OSBPL1A"
1.31423573018229e-164,-3.58471158215601,0.014,0.161,4.03785785741206e-160,"IL34"
1.37404167168468e-164,0.742481126568673,0.881,0.794,4.22160563208402e-160,"SLC25A6"
2.23917388811894e-164,1.81984414612211,0.415,0.159,6.87963785385664e-160,"INF2"
2.47450548346391e-164,0.961275089665913,0.739,0.545,7.60267064739453e-160,"NOP53"
1.08479423646523e-163,-3.43756768319465,0.015,0.162,3.33292181211577e-159,"SLIT2"
1.8500955510261e-163,-5.5143107358421,0.003,0.128,5.68423357097259e-159,"LINC01615"
2.05937018027547e-163,0.736062392267673,0.871,0.768,6.32720894187834e-159,"PNRC1"
9.81195726031261e-163,1.81132839952174,0.418,0.163,3.01462574865845e-158,"INPP5A"
1.27075299088348e-162,-2.51395172935588,0.041,0.225,3.90426148919041e-158,"THRB"
2.47851881118674e-162,-1.19248523051644,0.331,0.617,7.61500119549013e-158,"NFIX"
1.47805993756658e-161,-1.61357402242246,0.129,0.376,4.54119135217955e-157,"PDK3"
1.49302348996384e-161,-2.36815942370608,0.046,0.233,4.58716537056489e-157,"HEPH"
1.63527262328264e-161,0.752712315500472,0.555,0.244,5.02421160777358e-157,"SERPINF1"
2.13088257886023e-161,-5.93018399553021,0.002,0.122,6.54692363529017e-157,"PODNL1"
3.55493679479944e-161,-2.61563063172484,0.036,0.211,1.09221878083418e-156,"MRAS"
5.16558218286915e-161,1.17263901701734,0.621,0.394,1.58707346986472e-156,"SORBS3"
1.664414386851e-160,-3.69499427899912,0.011,0.152,5.11374676216102e-156,"NT5E"
1.1767160040138e-159,-1.86090354526788,0.217,0.461,3.615342250732e-155,"HSPA1B"
1.88561740609774e-159,-1.29085495105251,0.302,0.575,5.7933709184947e-155,"SLC25A4"
2.78747110216084e-159,-3.32577677502158,0.016,0.164,8.56422621427897e-155,"ZFHX4"
2.88649958423671e-159,1.50311486314409,0.486,0.232,8.86848132260885e-155,"FRY"
3.00292054020164e-159,-2.71513765335745,0.033,0.204,9.22617306771552e-155,"DUSP26"
2.0915423064437e-158,-1.47867171073118,0.399,0.652,6.42605458231763e-154,"GPX3"
5.64851311972744e-158,-3.02298200072453,0.02,0.174,1.73544917090506e-153,"C1RL"
9.51658111455259e-158,-6.04744904869761,0.002,0.121,2.92387438163514e-153,"GAP43"
1.966765760952e-157,-2.96020821199281,0.025,0.184,6.04269112394891e-153,"FAT4"
2.35521806139007e-157,-3.5892678542148,0.014,0.157,7.23617197181484e-153,"ACADL"
5.46164512219636e-157,0.443032837133532,0.999,0.999,1.67803584734361e-152,"RPL11"
8.09736783280854e-157,0.732342090590742,0.839,0.714,2.4878352929521e-152,"SH3BGRL"
1.00989850736803e-156,0.771934031466912,0.797,0.669,3.10281217403754e-152,"NDUFB10"
1.06830712388169e-156,1.59767681134182,0.455,0.202,3.28226680741411e-152,"EPN2"
2.86614278689247e-156,1.38289275719966,0.527,0.277,8.80593709844843e-152,"PHLDB2"
3.75282603481213e-156,-2.94620562304592,0.027,0.187,1.15301827093568e-151,"RPS6KA2"
1.27777627397739e-155,-0.570787618836416,0.848,0.944,3.92583982416814e-151,"PEBP1"
1.34198443304516e-155,-3.73190275167355,0.011,0.146,4.12311297208795e-151,"TPD52L1"
1.66046566473599e-155,-3.12874140984948,0.041,0.214,5.10161470833486e-151,"ADRA2C"
2.31828922543556e-155,-3.46141569087101,0.016,0.159,7.12271181622823e-151,"ERG"
1.83521727569536e-154,0.470607582868374,0.986,0.974,5.63852155784641e-150,"GNAS"
2.69813538160523e-154,0.947176860275615,0.693,0.506,8.28975114644392e-150,"EIF1AX"
6.21504684760449e-154,-0.71926146944603,0.715,0.901,1.909510993458e-149,"MYL12B"
1.0214385137865e-153,-2.02169437780889,0.081,0.289,3.13826768975765e-149,"COL6A3"
3.34045817999844e-153,-0.51671310740157,1,1,1.02632237122272e-148,"TMSB4X"
5.13310852921578e-153,-5.6157159237765,0.002,0.118,1.57709626451626e-148,"NOX4"
7.324889176034e-153,-1.29481667504184,0.27,0.551,2.25049895044469e-148,"LTBP3"
1.0559788406917e-152,3.31792835009539,0.248,0.031,3.24438939014117e-148,"TBX3"
1.34179138936242e-152,2.49748280443341,0.298,0.065,4.12251986467711e-148,"RELL1"
2.45467679263035e-152,2.50222606919432,0.298,0.066,7.54174897767749e-148,"HOXB-AS1"
2.50012598858533e-152,-3.60566374305011,0.012,0.147,7.68138708732956e-148,"BICC1"
3.73950569826341e-152,0.458177422281887,0.998,0.997,1.14892573073445e-147,"DSTN"
7.33952179927613e-152,4.37496683057104,0.218,0.013,2.2549946776096e-147,"FBXL13"
1.12233011129252e-151,-4.03091184401237,0.008,0.135,3.44824703393515e-147,"SEMA3D"
1.5307071427537e-151,1.58319823994784,0.433,0.187,4.70294462539648e-147,"ITGA3"
3.20367485395072e-151,5.82869255157441,0.2,0.004,9.84297062127818e-147,"AC113167.1"
4.00264917685603e-151,1.57114535058386,0.449,0.205,1.22977393309725e-146,"FAT1"
5.71070587588306e-151,-0.731706073474948,0.783,0.919,1.75455727330631e-146,"TPM4"
1.31569806869426e-150,-1.19551115171017,0.398,0.649,4.04235074625624e-146,"SORBS1"
1.91587805314989e-150,-3.36840086171693,0.021,0.168,5.88634373049772e-146,"MGST1"
2.74632792267496e-150,-3.45306384117671,0.015,0.153,8.43781790962653e-146,"UCHL1"
3.13037676262428e-150,-2.99264698249059,0.021,0.169,9.61776956548682e-146,"PDLIM4"
2.28519523472859e-149,-2.39219844394213,0.043,0.217,7.02103383918011e-145,"FADS2"
2.34478695929663e-149,-1.86544628290149,0.092,0.305,7.20412345374297e-145,"OLFML3"
7.20589893756515e-149,-1.21071008315441,0.244,0.518,2.21394038957752e-144,"SSR3"
7.77867798184231e-149,5.98496721290557,0.197,0.004,2.38992102314123e-144,"SEMA5B"
9.17126514985091e-149,-0.866438991074457,0.509,0.78,2.81777950464019e-144,"NFIC"
9.65444789802431e-149,-6.70154071989578,0.001,0.111,2.96623257218899e-144,"PCDH11X"
6.03753215416585e-147,0.811493739004402,0.778,0.634,1.85497137904592e-142,"SRSF5"
9.17664145078118e-147,-0.9127036906018,0.565,0.797,2.81943131933801e-142,"DST"
1.12824907898598e-146,-2.28074941766627,0.064,0.253,3.46643247027653e-142,"CYFIP2"
1.42648297262574e-146,2.30810807297268,0.315,0.086,4.38272628509534e-142,"C20orf27"
3.59362684359151e-146,0.994282863380369,0.676,0.473,1.10410591142506e-141,"ARGLU1"
3.23664123995981e-145,-1.25051234607316,0.251,0.519,9.94425654565251e-141,"EFEMP2"
4.67609772094644e-145,1.1274799243744,0.497,0.243,1.43668426378359e-140,"APOE"
6.59270670674254e-145,-0.399141798834472,0.982,0.999,2.02554320857958e-140,"CD63"
8.39088707456633e-144,0.601747052528951,0.934,0.817,2.57801614478976e-139,"MTATP6P1"
1.32734746889114e-143,-2.94290938568995,0.132,0.344,4.07814236342113e-139,"CCL2"
3.82553721393284e-143,-0.400590633483602,0.417,0.68,1.17535805360873e-138,"RGS5"
1.19118896228736e-142,2.41307725250839,0.292,0.068,3.65980896773168e-138,"ACKR3"
1.42619198658595e-142,-1.7550293652748,0.139,0.365,4.38183225958669e-138,"TENT5A"
3.65374526711419e-142,-2.27273400992765,0.06,0.242,1.12257669586816e-137,"VGLL3"
4.63966584373605e-142,0.392503493513238,1,0.999,1.42549093382947e-137,"RPL10"
9.29216732211418e-142,2.19917786031227,0.319,0.092,2.85492548804636e-137,"RUNX1T1"
1.9182645576519e-141,1.78744454800311,0.382,0.145,5.89367602692971e-137,"MT-ND6"
2.2699424666733e-141,-1.90629238424335,0.092,0.299,6.97417123460705e-137,"NPNT"
2.32103831490748e-141,-1.32316147544692,0.193,0.45,7.13115811872173e-137,"SNX9"
4.41426250759687e-141,4.39053371050978,0.202,0.011,1.35623801283406e-136,"TMC6"
8.73755010054717e-141,-1.46337085861831,0.163,0.405,2.68452489289211e-136,"DPP7"
1.69302200919083e-140,-1.21474851666374,0.258,0.528,5.20164082103789e-136,"OS9"
2.11058377044276e-140,-3.92436973397151,0.008,0.128,6.48455757630834e-136,"C14orf132"
2.14696083426071e-140,-1.39619127220014,0.163,0.408,6.59632246718262e-136,"RILPL2"
2.40799441877619e-140,-4.06163151608392,0.008,0.126,7.39832205224797e-136,"GLIS3"
2.76503745071812e-140,-3.41301051567064,0.012,0.139,8.49530106358634e-136,"PRKD1"
3.0676773923138e-140,4.77180403731949,0.197,0.009,9.42513202014492e-136,"SLC6A9"
3.7114483579628e-140,1.33540390691214,0.394,0.141,1.14030539350049e-135,"SELENOP"
4.26455601470575e-140,3.8346724150769,0.214,0.019,1.31024218995819e-135,"ZBTB7C"
4.65976212662406e-140,-0.632134753497749,0.936,0.952,1.43166531578398e-135,"PPP1R14A"
9.72243191235045e-140,-4.05747348752946,0.049,0.214,2.98711998075055e-135,"SFRP2"
1.99569106788025e-139,1.69747223194482,0.385,0.155,6.13156123695528e-135,"ABTB1"
3.66304340494445e-139,-1.43167584667317,0.155,0.391,1.12543345573513e-134,"CCND2"
